6488|Motherland: Fort Salem|Set in an alternate America where witches ended their persecution over 300 years ago by cutting a deal with the government to fight for their country, the series follows three young women from basic training in combat magic into early deployment.
4304|Boundin'|On a high mountain plain lives a lamb with wool of such remarkable sheen that he breaks into high-steppin' dance. But there comes a day when he loses his lustrous coat and, along with it, his pride. It takes a wise jackalope - a horn-adorned rabbit - to teach the moping lamb that wooly or not, it's what's inside that'll help him rebound from life's troubles.
6218|Pinky and the Brain|Pinky and Brain are genetically enhanced laboratory mice who reside in a cage in the Acme Labs research facility. Brain is self-centered and scheming; Pinky is good-natured but feebleminded. In each episode, Brain devises a new plan to take over the world, which ultimately ends in failure, usually due to Pinky's idiocy, the impossibility of Brain's plan, Brain's own arrogance, or just circumstances beyond their control.
4363|Naruto Shippuden the Movie: Bonds|A mysterious group of ninjas makes a surprise attack on the Konohagakure, which takes great damage. The nightmare of another Shinobi World War could become a reality. Sasuke, who was still a missing nin from Konoha trying to kill his brother, Itachi, appears for the second time in front of Naruto at an unknown location to prevent it from happening.
4382|Hair Love|When dad has to unexpectedly step in for mom to do his daughter Zuri’s hair before a big event, what seems like a simple task is anything but as these locks have a mind of their own!
6176|Mr. Pickles|The Goodman family lives with their lovable pet dog, Mr. Pickles, a deviant border collie with a secret satanic streak.
6120|La familia P. Luche|A family that deals with the conflicts and problems of daily life but in a comical and exaggerated way with the particularity that they live in a city that is built entirely of stuffed animals and with all the stuffed accessories.
4369|Naruto Shippuden the Movie: The Will of Fire|Ninjas with bloodline limits begin disappearing in all the countries and blame points toward the fire nation. By Tsunade's order, Kakashi is sacrificed to prevent an all out war. After inheriting charms left by Kakashi, Naruto fights through friends and foes to prevent his death while changing the minds of those who've inherited the will of fire.
6477|Heroes Reborn|The supernatural phenomenon begins again with a fresh crop of inspiring heroes who take on the ultimate struggle between those with extraordinary abilities and those with nefarious motives to hunt and harness their powers. Epic adventures await these newly empowered allies as they cross paths with some of the original characters, unlocking the mysterious fate of the universe and their place within it.
5985|What Life Took From Me|"What Life Took From Me" is a Mexican telenovela produced by Angelli Nesma Medina for Televisa. It is a remake of Bodas de odio, produced by Ernesto Alonso in 1983. In 2003, "True Love", the first remake, was produced by Carla Estrada. Unlike Bodas de odio and "True Love", "What Life Took From Me" has been adapted to the present time.
5263|Hot Girls Wanted|A first-ever look at the realities of the professional “amateur” porn world and the steady stream of 18-to-19-year old girls entering into it.
6813|¡Mucha Lucha!|¡Mucha Lucha! is an American-Canadian animated television series created by Eddie Mort and Lili Chin. The show is set in a town centered around lucha libre and follows the adventures of three children, Rikochet, The Flea and Buena Girl, as they struggle through the Foremost World-Renowned International School of Lucha, where they study.
5125|Stargirl|An unassuming high schooler finds himself inexplicably drawn to the free-spirited new girl, whose unconventional ways change how they see themselves…and their world.
1747|The Guardians of the Galaxy Holiday Special|On a mission to make Christmas unforgettable for Quill, the Guardians head to Earth in search of the perfect present.
4560|Society|Bill Whitney is worried that he is different to his sister and parents. They mix with other upper-class people while Bill is more down to earth. Even his girlfriend seems a bit odd. All is revealed when Bill returns home to find a party in full swing.
6304|Battlestar Galactica|A re-imagining of the original series in which a "rag-tag fugitive fleet" of the last remnants of mankind flees pursuing robots while simultaneously searching for their true home, Earth.
2441|65|65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.
6164|Slugterra|Following his father's death, 15-year-old Eli Shane embraces his destiny to follow in his dad's footsteps to a secret, subterranean world called Slugterra where he is determined to be the greatest Slugslinging hero of them all!
2638|Dragon Ball Z: Broly - The Legendary Super Saiyan|While the Saiyan Paragus persuades Vegeta to rule a new planet, King Kai alerts Goku of the South Galaxy's destruction by an unknown Super Saiyan.
6340|Saint Seiya: Soul of Gold|Transcending eternity, the 12 Gold Saints return to protect love and peace on Earth! They gave their lives to destroy the Wailing Wall to break the way for Seiya and the Saints in their battle against Hades in the Underworld! Though presumed to have perished, Aiolia and the other Gold Saints return to the beautiful earthly world of radiating luminescence! Why have these lost souls been brought back to life? Shrouded in this deep mystery, Aiolia becomes embroiled in a duel. When he burns his Cosmo to its limit…the Cloth of Leo transforms! In 2015, the Golden Cosmo is finally revived!
2438|Dragon Ball Super: Super Hero|The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.
6154|The Office|Nightmare boss. Tedious colleagues. Pointless tasks. Welcome to Wernham Hogg. Fancy a tea break with David Brent? Classic comedy from the archive.
4476|Monster|After an outburst at school involving her son, a concerned single mother demands answers, triggering a sequence of deepening suspicion and turmoil.
6756|El Chavo: The Animated Series|El Chavo Animado is a Mexican animated series based on a live-action TV series of the same name, created by Roberto Gómez Bolaños.
4327|One Piece Film: Z|Zephyr, now known as Z, rides the seas with only one goal: Destroy all pirates and their dreams at becoming King of Pirates. When Luffy and his crew encounter him at sea, not only are they utterly defeated by the man with an arm made of Seastone, Nami, Robin, and Chopper are turned 10 years younger due to Z's minion Ain. Luffy is so determined to win against him that he does not even notice Z's master plan that could sacrifice thousands of lives.
6818|Celebrity Deathmatch|Celebrity Deathmatch is a claymation television show that depicts celebrities against each other in a wrestling ring, almost always ending in the loser's gruesome death. It was known for its excessive amount of blood used in every match and exaggerated physical injuries.  The series was created by Eric Fogel; with the pilots airing on MTV on January 1 & 25 1998. The initial series ran from May 14, 1998 to October 20, 2002, and lasted for a 75-episode run. There was one special that did not contribute to the final episode total, entitled "Celebrity Deathmatch Hits Germany", which aired on June 21, 2001. Professional wrestler Stone Cold Steve Austin gave voice to his animated form as the guest commentator. Early in 2003, a film based on the series was announced by MTV to be in the making, but the project was canceled by the end of that year.  In 2005, MTV2 announced the revival of the show as part of their "Sic 'Em Friday" programming block. Originally set to return in November 2005, the premiere was pushed back to June 10, 2006 as part of a new "Sic'emation" block with two other animated shows, Where My Dogs At and The Adventures of Chico and Guapo. The show's fifth season was produced by Cuppa Coffee Studios and the premiere drew over 2.5 million viewers, becoming MTV2's highest rated season premiere ever.
4609|Q|A fleeing gangland flunky discovers the New York nest of Aztec deity Quetzalcoatl, the man-eating flying serpent.
6453|Pucca|"Pucca" is a TV series based on a Flash animation series published by Vooz Character Systems. It follows the trails and exploits of a South Korean girl named Pucca who is insanely in love with a prideful ninja named Garu. Meanwhile, Garu and Pucca help their town of Sooga Village out when evil ninjas attack, as well as diffuse a lot of the absurd situations that frequently plague the town. This show could best be described as a cleaned-up version of South Park meets Looney Tunes meets Naruto. There is some very subtly hidden adult humor; but most of the adult jokes would not go noticed by small children, who are the primary audience.
6938|1000 Ways to Die|The science of living and the randomness of death are combined with a dash of Darwinism. Forensic experts, pathologists, toxicologists, herpetologists, and other experts offer eloquent explanations of mortality.
6655|The Wilds|A group of teen girls from different backgrounds must fight for survival after a plane crash strands them on a deserted island. The castaways both clash and bond as they learn more about each other, the secrets they keep, and the traumas they've all endured. But there’s just one twist… these girls did not end up on this island by accident.
6447|The Langoliers|A jet leaves on a red-eye flight from Los Angeles to Boston. But early in the flight, ten passengers awaken to a startling realization: All of the other passengers have vanished.
4930|Nightbreed|A troubled young man is drawn to a mythical place called Midian where a variety of friendly monsters are hiding from humanity. Meanwhile, a sadistic serial killer is looking for a patsy.
6222|Doña Bárbara|Doña Bárbara is a Spanish-language telenovela produced by the United States-based television network Telemundo, Sony Pictures Television International and RTI Colombia. Edith González and Christian Meier star in this adaptation of the 1929 novel by Venezuelan author Rómulo Gallegos.
6499|3%|In a future where the elite inhabit an island paradise far from the crowded slums, you get one chance to join the 3% saved from squalor.
4739|Gallipoli|Two Australian sprinters face the brutal realities of war when they are sent to fight in the Gallipoli campaign in the Ottoman Empire during World War I.
2487|Dragon Ball Z: Battle of Gods|The events of Battle of Gods take place some years after the battle with Majin Buu, which determined the fate of the entire universe. After awakening from a long slumber, Beerus, the God of Destruction is visited by Whis, his attendant and learns that the galactic overlord Frieza has been defeated by a Super Saiyan from the North Quadrant of the universe named Goku, who is also a former student of the North Kai. Ecstatic over the new challenge, Goku ignores King Kai's advice and battles Beerus, but he is easily overwhelmed and defeated. Beerus leaves, but his eerie remark of "Is there nobody on Earth more worthy to destroy?" lingers on. Now it is up to the heroes to stop the God of Destruction before all is lost.
7014|Once Upon a Time... Life|Attention please! Are you ready for an adventurous tour through the human body? With a lot of humour, our physical appearance is being introduced from head to toe along cells and organs in an educational way. The heart, blood, nerves and kidneys, each single one is a miracle which renders life possible.
4618|Prom Night|At a high school senior prom, a masked killer stalks four teenagers who were responsible for the accidental death of a classmate six years prior.
4959|Dagon|A boating accident off the coast of Spain sends Paul and his girlfriend Barbara to the decrepit fishing village of Imboca. As night falls, people start to disappear and things not quite human start to appear. Paul is pursued by the entire town. Running for his life, he uncovers Imboca's secret..they worship Dagon, a monstrous god of the sea...and Dagon's unholy offspring are on the loose...
5871|Love Alarm|Love Alarm is an app that tells you if someone within a 10-meter radius has a crush on you. It quickly becomes a social phenomenon. While everyone talks about it and uses it to test their love and popularity, Jojo is one of the few people who have yet to download the app. However, she soon faces a love triangle situation between Sun-oh whom she starts to have feelings for, and Hye-young, who has had a huge crush on her.
4598|Opera|A young opera singer is stalked by a deranged fan bent on killing the people associated with her to claim her for himself.
5646|El Infierno|After being deported back to Mexico, a man has no choice but to join the vicious drug cartel that has corrupted his hometown in order to survive.
3049|The Sadness|A young couple is pushed to the limits of sanity as they attempt to be reunited amid the chaos of a pandemic outbreak. The streets erupt into violence and depravity, as those infected are driven to enact the most cruel and ghastly things imaginable.
6399|My Holo Love|Unexpected love finds a lonely woman when she forms a connection with a humanlike hologram who looks exactly like his prickly creator.
5995|Brazil Avenue|Brazil Avenue is a dynamic, lifelike, and modern telenovela that reveals how unrelenting ambition and inflicted cruelty can change a young girl’s destiny and lead her to seek revenge.  
6526|Surviving Escobar - Alias JJ|As the Medellín Cartel crumbles, Pablo Escobar's No. 1 hit man struggles to stay alive and gain respect in the prison hierarchy.
6848|Robotech|Robotech is an 85-episode adaptation of three different anime television series made between 1982-1984 in Japan; the adaptation was aired in 1985. Within the combined and edited story, Robotechnology refers to the scientific advances discovered in an alien starship that crashed on a South Pacific island. With this technology, Earth developed giant robotic machines or mecha to fight three successive extraterrestrial invasions.
7054|Big Shot|After getting ousted from his job in the NCAA for throwing a chair at a referee, a hothead men’s basketball coach Marvyn Korn must take a job at Westbrook School for Girls, a private all-girls high school, in an effort to redeem what's left of his career and reputation.
3101|Ju-on: The Grudge|When a social worker is sent to check on a traumatized elderly woman whose family have moved in at the site of a notorious murder case, she unwittingly unleashes a cycle of terror that transmits via its victims.
6740|The King of Fighters: Destiny|An animated tie-in for the video games The King of Fighters: World and The King of Fighters: Destiny.
4758|Creation of the Gods I: Kingdom of Storms|Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.
6334|Halo 4: Forward Unto Dawn|UNSC Cadet Thomas Lasky must conquer his inner fears and join forces with super-soldier John-117 to take down a massive faction of the Covenant.
6683|La mujer en el espejo|La Mujer en el Espejo is the title of a Colombian telenovela that first aired in Colombia in 1997 and was later remade & aired again in Colombia in 2004 by Telemundo.
6299|V|Fifty spaceships, each three miles across, hover ominously above Earth's major cities. The Visitors that emerge are humanlike in appearance and extend the hand of friendship. Our planet's resources are just what these aliens need to survive. And for its future survival, unsuspecting humankind will need... a miracle!
2615|2046|Women enter and exit a science fiction author's life over the course of a few years after the author loses the woman he considers his one true love.
6504|Second chance|El cuerpo del Deseo also known as Second Chance is a Spanish-language telenovela produced by Telemundo and Film in Florida. This limited-run series is about a man who comes back from the dead and discovers dark secrets about his beautiful widow. The first version of El cuerpo del Deseo was En Cuerpo Ajeno produced by RTI Colombia in 1992.This telenovela was aired in 25 countries around the world.
5335|Restrepo|Directors Hetherington and Junger spend a year with the 2nd Battalion of the United States Army located in one of Afghanistan's most dangerous valleys. The documentary provides insight and empathy on how to win the battle through hard work, deadly gunfights and mutual friendships while the unit must push back the Taliban.
4500|Last Man Down|After civilization succumbs to a deadly pandemic and his wife is murdered, a special forces soldier abandons his duty and becomes a hermit in the Nordic wilderness. Years later, a wounded woman appears on his doorstep. She's escaped from a lab and her pursuers believe her blood is the key to a worldwide cure. He's hesitant to get involved, but all doubts are cast aside when he discovers her pursuer is none other than Commander Stone, the man that murdered his wife some years ago.
4252|An Extremely Goofy Movie|It's all extreme sports and a life of freedom as Max sets off for college -- but Goofy misses Max so much he loses his job and goes to finish college alongside Max and his friends. But as Goofy tries to get closer to Max, both must go to the extreme to learn how to live their own lives together.
5115|Zapped|Zoey is a talented dancer whose organized life is rudely disrupted when she moves in with her new step-dad and three step-brothers, until she discovers a dog-training app that can get boys to obey her every command. But she soon learns that it isn't the cure-all she had hoped for.
6022|Mi corazón es tuyo|Fernando Lascurain is a wealthy businessman and recent widower, attempting to raise his seven unruly children. He seeks the assistance of a new nanny. He hires and falls in love with Ana Leal, a struggling exotic dancer who tries to hide her double life. Although Ana lacks experience and a refined education, she quickly bonds with the Lascurain children. Ana dreams of being a mother, but when her home is destroyed following an accident, she must borrow money from her ruthless boss at "Chicago", the night club where she is secretly employed. When Fernando simultaneously falls for Ana and Isabela, an economist and sophisticated woman who is trained by her mother to marry a millionaire, he must choose between both women.
4912|Status Update|After being uprooted by his parents' separation and unable to fit into his new hometown, a teenager stumbles upon a magical app that causes his social media updates to come true.
3329|Desire|In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cécile, a character who symbolizes desire.
3104|Housebound|When Kylie Bucknell is sentenced to home detention, she's forced to come to terms with her unsociable behaviour, her blabbering mother and a hostile spirit who seems less than happy about the new living arrangement.
2820|1408|A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.
6593|Pretty Little Liars: The Perfectionists|In Beacon Heights, a seemingly perfect town, a group of three college friends struggle with the stress of being overachievers. In the aftermath of the town’s first murder, each Perfectionist hides behind a secret, a lie and an alibi.
6999|The World at War|A documentary series that gives a historical account of the events of World War II, from its roots in the 1920s to the aftermath and the lives it profoundly influenced.
2721|Phantasm|A teenage boy and his friends face off against a mysterious grave robber, known only as the Tall Man, who employs a lethal arsenal of unearthly weapons.
6794|Inspector Gadget|Inspector Gadget is a clumsy, dim-witted human cyborg detective with various bionic gadgets built into his body. Gadget stumbles around working the cases while his niece and dog do most of the investigating. Gadget's arch-nemesis is Dr. Claw, the leader of an evil organisation, known as "M.A.D."
5354|Roger & Me|A documentary about the closure of General Motors' plant at Flint, Michigan, which resulted in the loss of 30,000 jobs. Details the attempts of filmmaker Michael Moore to get an interview with GM CEO Roger Smith.
2376|Ring|A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.
6904|Spawn|Todd McFarlane's Spawn is an animated television series which aired on HBO from 1997 through 1999. It is also released on DVD as a film series. It is based on the Spawn comic series from Image Comics, and was nominated for and won an Emmy in 1999 for Outstanding Animation Program. An unrelated series titled Spawn: The Animation is in production since 2009, with Keith David reprising his role as the titular character. Like the comic book, the series features graphic violence, sexual scenes, and extensive use of profanity. Todd McFarlane's Spawn was ranked 5th on IGN's list of The Greatest Comic Book Cartoons Of All Time.
6630|The Boarding School: Las Cumbres|In an inaccessible place between the mountains and isolated from the world, a school is located next to an old monastery. The students are rebellious and problematic young people who live under the strict and severe discipline imposed by the center to reintegrate them into society. The surrounding forest is home to ancient legends, threats that are still valid and that will immerse them in terrifying adventures.
5710|Sweetwater|In the late 1800s, a fanatical religious leader, a renegade Sheriff, and a former prostitute collide in a blood triangle on the rugged plains of the New Mexico Territory.
6882|Rocket Power|The daily lives of four friends who enjoy extreme sports, surfing, and getting into some crazy situations.
5590|Podium|Bernand Fréderic is a mediocre bank executive. He's married and has a son. He used to have another profession: being French star Claude Francois. Now, with the Imitators Gala Night coming up, he must choose between his wife or the only thing that makes him happy: the applause.
4616|The Cellar|When Keira Woods' daughter mysteriously vanishes in the cellar of their new house in the country, she soon discovers there is an ancient and powerful entity controlling their home that she will have to face or risk losing her family's souls forever.
5711|Sweet Country|In 1929, an Australian Aboriginal stockman kills a white station owner in self-defense and goes on the lam, pursued by a posse.
6212|Steven Universe Future|After saving the universe, Steven is still at it, tying up every loose end. As he runs out of other people's problems to solve, he'll finally have to face his own.
6806|Dinosaur King|Upon discovering ancient stones with dinosaur images imprinted on them, a 12-year-old boy named Max Taylor (Ryuta Kodai) and his friends Rex Owen and Zoe Drake (Malm Tatsuno), discover they are able to call forth dinosaur companions. These companions will aid the owners in stopping the nasty Alpha Gang from coming into possession of the mysterious stones and crush their chances at world domination.
6165|Kung Fu Panda: The Paws of Destiny|As the Dragon Master, Po has endured his fair share of epic challenges but nothing could prepare him for his greatest one yet-as a Kung Fu teacher to a group of rambunctious kids from Panda Village who have been imbued with a mysterious and powerful chi energy. Together they embark on amazing adventures, battle ferocious villains, and become legends!
6774|The Adventures of Super Mario Bros. 3|The Mario Bros., Princess Toadstool, and Toad protect the Mushroom Kingdom against the evil forces of Bowser and his seven Koopa Kids.
5228|Cosmos: A Personal Voyage|Carl Sagan covers a wide range of scientific subjects, including the origin of life and a perspective of our place in the universe.
6079|40 y 20|A comedy series about a divorced dad who likes younger women, and his son who likes older women.
6734|Ugly Americans|Social worker Mark Lilly helps new citizens—both human and "other"—begin the process of adapting to life in the Big Apple, but his coworkers, demonic bureaucrat Twayne, drunken wizard Leonard Powers, surly law enforcement head Frank Grimes & his girlfriend, Callie, don't make it easy.
3986|Pokémon: The First Movie|Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before.
3148|Megan Is Missing|Fourteen-year–old Megan and her best friend Amy spend a lot of time on the internet, posting videos of themselves and chatting with guys online. One night Megan chats with a guy named Josh who convinces her to meet him for a date. The next day, Megan is missing—forever. Based on actual cases of child abduction.
5096|Little White Lies 2|The result of the small handkerchiefs "Petits mouchoirs", 7 years later. The band, which erupted, is found on the occasion of the anniversary surprise organized for Max.
4082|How to Train Your Dragon: Homecoming|It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...
5097|18 Presents|Elisa is only forty when an incurable disease takes her from her husband and their daughter. Before her heart stops, Elisa finds a way to stay close to her: a gift for every birthday up to her adult age, 18 gifts to try to accompany her child's growth year after year.
6915|A Pup Named Scooby-Doo|The world's favorite chicken-hearted canine, as a puppy? That's right! And the old gang is back with him. Shaggy, Daphne, Velma, and Freddy are all here as gangly kids — goofing off, solving kid-size mysteries, and having run-ins with ghouls, ghosts, and goblins.
4743|Innocent Voices|A young boy, attempting to have a normal childhood in 1980s El Salvador, is caught up in a dramatic fight for his life when he desperately tries to avoid the war that is raging all around him.
5286|Room 237|A subjective documentary that explores various theories about hidden meanings in Stanley Kubrick's classic film The Shining. Five very different points of view are illuminated through voice over, film clips, animation and dramatic reenactments.
4729|Tangerines|War in Abkhazia, 1992. An Estonian man Ivo has stayed behind to harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo is forced to take him in.
3037|Rubber|In the California desert, the adventures of a telepathic killer-tire, mysteriously attracted by a very pretty girl, as witnessed by incredulous onlookers.
5667|Pat Garrett & Billy the Kid|Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons to bring down his old friend Billy the Kid.
4178|Barbie in the Nutcracker|The Mouse King casts an evil spell over Clara that causes her to shrink. Clara and the Nutcracker set out on an adventurous journey to find Sugarplum Princess, who has the power to undo the spell.
2707|Twilight Zone: The Movie|An anthology film presenting remakes of three episodes from the "Twilight Zone" TV series—"Kick the Can", "It's a Good Life" and "Nightmare at 20,000 Feet"—and one original story, "Time Out."
3283|A Whisker Away|A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.
5324|Ennio|A portrait of Ennio Morricone, the most popular and prolific film composer of the 20th century, the one most loved by the international public, a two-time Oscar winner and the author of over five hundred unforgettable scores.
5571|Sweet and Lowdown|In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.
4383|Neon Genesis Evangelion: Death and Rebirth|Originally a collection of clips from the Neon Genesis Evangelion TV series, Death was created as a precursor to the re-worked ending of the series. Rebirth was intended as that re-worked ending, but after production overruns Rebirth became only the first half of the first part of The End of Evangelion, with some minor differences.
5511|Lost Illusions|Lucien de Rubempré, a young, lower-class poet, leaves his family's printing house for Paris. Soon, he learns the dark side of the arts business as he tries to stay true to his dreams.
5717|Butcher's Crossing|In the 1870s, a young Harvard dropout seeks his destiny out West by tying his fate to a team of buffalo hunters led by a man named Miller. Together, they embark on a harrowing journey risking life and sanity.
6100|Merlí|He’s surly, unorthodox, unapologetically blunt, and he’s about to change your life. Meet the new philosophy teacher, Merlí, who will help his students view the world in a whole new light, both in and out of the classroom.
2799|Dragon Ball Z: Super Android 13!|Dr. Gero's Androids #13, #14, and #15 are awakened by the laboratory computers and immediately head to the mall where Goku is shopping. After Goku, Trunks, and Vegeta defeat #14 and #15, #13 absorbs their inner computers and becomes a super being greater than the original three separately were. Now it is up to Goku to stop him.
727|El Chema|Follow one man's epic journey as he transforms from wily underage drug smuggler to one of the world's most infamous cartel leaders.
2658|Pokémon the Movie 2000|When Lawrence III's scheme to capture the Legendary Pokémon Lugia upsets the balance of nature, it is up to Ash Ketchum and his friends to save the world.
5102|The Muppet Movie|The Muppets gather to watch their newly-finished big-budget rich-and-famous feature film: a talent agent persuades Kermit the Frog to leave the swamp to pursue a career in Hollywood. On his way there, he meets a bear, a pig, a whatever (his future muppet crew), and some special celebrity guest stars, while being chased by the desperate owner of a frog-leg restaurant!
4481|The Clovehitch Killer|A picture-perfect family is torn apart after Tyler finds a cache of disturbing images in his father's possession. He begins to suspect that the man he trusts most in the world may be responsible for the murder of 13 women ten years prior.
6556|Extracurricular|Determined to escape a dead-end life, a gifted high school student turns to a world of serious crime to ensure he can pay for college.
2501|2:22|Two planes almost collide after a blinding flash of light paralyzes air traffic controller Dylan Branson for a few seconds. Suspended from his job, Dylan starts to notice an ominous pattern of sounds and events that repeats itself in exactly the same manner every day, ending precisely at 2:22 p.m. Also drawn into a complex relationship with a woman, Dylan must figure out a way to break the power of the past and take control of time itself.
3544|Mother|A mother lives quietly with her son. One day, a girl is brutally killed, and the boy is charged with the murder. Now, it's his mother's mission to prove him innocent.
4353|One Piece Film: GOLD|The glittering Gran Tesoro, a city of entertainment beyond the laws of the government, is a sanctuary for the world’s most infamous pirates, Marines, and filthy rich millionaires. Drawn by dreams of hitting the jackpot, Captain Luffy and his crew sail straight for the gold. But behind the gilded curtains lies a powerful king whose deep pockets and deeper ambitions spell disaster for the Straw Hats and the New World alike.
6935|The Walking Dead: Origins|The Walking Dead: Origins is a series of specials exploring the journeys of the series' most celebrated characters. Each episode charts the story of the zombie apocalypse from the point of view of a single character and features new interviews and narrations from the actors that portray these iconic characters, interwoven with clips from the most pivotal moments of their journeys so far.
2749|Dragon Ball Z: Broly - Second Coming|A Saiyan Space pod crash-lands on Earth out of which a wounded Saiyan crawls: Broly, the Legendary Super Saiyan. The wounded Broly shouts out in frustration and turns into normal form. The place soon freezes, trapping him in it and he falls into a coma.
1230|Love|Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with the unstable Electra. Unaware of the seismic effect it will have on their relationship, they invite their pretty neighbor into their bed.
6968|An Idiot Abroad|An Idiot Abroad is a British travel documentary television series broadcast on Sky1 and Science, as well as spin-off books published by Canongate Books, created by Ricky Gervais and Stephen Merchant and starring Karl Pilkington. The ongoing theme of both the television series and the books is that Pilkington has no interest in global travel, so Merchant and Gervais make him travel while they stay in the United Kingdom and monitor his progress.
5696|Troublemakers|Two brothers who hate themselves are going to spend Christmas with their mother. She tries to get them together.
6862|SilverHawks|Bionic policemen fight an escaped alien mob boss and his gang in space.
6876|Kiss Him, Not Me|Kae Serinuma is a second year high school student and an avid fujoshi who secretly ships her classmates, Igarashi and Nanashima. The death of her favorite anime character causes her to become stressed and lose weight rapidly. Now that Serinuma has become an attractive girl to her classmates, snarky junior Shinomiya and senior Mutsumi, how is she going to deal with them with her constant BL-filled fujoshi mind?
6919|Girls Bravo|Small for his age, Yukinari has been bullied and abused by girls all his life. Now in high school, he has developed a rare condition: whenever girls touch him, or even come close, he breaks out in hives. Imagine his surprise, when he is suddenly transported to the city of Seiren on a mystic world invisibly orbiting the Earth, and populated with vast numbers of women and very few men. Fortunately, he has a new friend, Miharu-chan, whose touch inexplicably doesn't affect him.
4057|Along with the Gods: The Two Worlds|Having died unexpectedly, firefighter Ja-hong is taken to the afterlife by 3 afterlife guardians. Only when he passes 7 trials over 49 days and proves he was innocent in human life, he’s able to reincarnate, and his 3 afterlife guardians are by his side to defend him in trial.
4950|The Mermaid|When Xuan's real estate project threatens the home of mermaids, Shan is sent to stop him. When they fall in love, he is encouraged to cancel the project. However, he must save them from bigger danger.
5562|Battle|Amalie is the girl who has everything, good looks, money, a boyfriend and a big talent of dancing. One day, her world falls apart and she moves from everything she knows. Then enter Mikael. He is dancing in the streets and Amalie joins him in dancing on the streets, dancing Battles.
3021|The Exorcism of God|An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.
7050|Sortilegio|Sortilegio is a Mexican telenovela produced by Carla Estrada for Televisa and stars Jacqueline Bracamontes and William Levy. It is a remake of Tú o nadie.  From October 6, 2009 to February 17, 2010, Univision broadcast Sortilegio weeknights at 9pm/8c. From July 30 to September 7, 2012, Univision broadcast 2 hour reruns of Sortilegio weekdays at 1pm/12c, replacing Corazón Apasionado. From September 10 to October 19, 2012, reruns of Sortilegio were broadcast at 2pm/1c.
2618|2010|While planet Earth poises on the brink of nuclear self-destruction, a team of Russian and American scientists aboard the Leonov hurtles to a rendezvous with the still-orbiting Discovery spacecraft and its sole known survivor, the homicidal computer HAL.
4324|Dragon Ball Z: Bio-Broly|Jaga Bada, Mr. Satan's old sparring partner, has invited Satan to his personal island to hold a grudge match. Trunks and Goten decide to come for the adventure and Android #18 is following Satan for the money he owes her. Little do they know that Jaga Bada's scientist have found a way to resurrect Broly, the legendary Super Saiyan.
7073|The Bureau of Magical Things|When ordinary teenager Kyra touches a mysterious book, she is transformed into a Tri-ling-–part-human, part-fairy and part-elf. In addition to acquiring amazing magical powers, Kyra discovers a secret world of magic all around her.
5668|Deadwood: The Movie|Follow the 10-year reunion of the Deadwood camp to celebrate South Dakota's statehood. Former rivalries are reignited, alliances are tested and old wounds are reopened, as all are left to navigate the inevitable changes that modernity and time have wrought.
4895|Teen Beach 2|When characters from the movie musical “Wet Side Story” get stuck in the real world, teens Brady and Mack must find a way to return them home.
5430|Quiz Show|Herbert Stempel's transformation into an unexpected television personality unfolds as he secures victory on the cherished American game show, 'Twenty-One.' However, when the show introduces the highly skilled contestant Charles Van Doren to replace Stempel, it compels Stempel to let out his frustrations and call out the show as rigged. Lawyer Richard Goodwin steps in and attempts to uncover the orchestrated deception behind the scenes.
4257|Pokémon 3: The Movie|When the sadness of her father's disappearance gets to Molly Hale, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mother, Ash — alongside Misty and Brock — invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!
